,Component 1,Component 2
11375,-5.88992,-8.771118
11376,-9.096873,9.24646
11377,0.2154998,-1.6140376
11378,-5.404942,-7.6991696
11379,5.6678367,-0.39865202
11380,6.9000425,1.1899313
11381,-1.0329304,-1.9003577
11382,-9.916893,11.371259
11383,3.6022127,3.710721
11384,-3.211245,-0.8730742
11385,3.1068447,4.4639683
11386,0.45473433,2.3928862
11387,-3.3779612,-2.2006314
11388,-9.3742895,11.252417
11389,3.9966147,2.7587616
11390,-0.6530981,-3.1538415
11391,1.5614992,-1.152419
11392,5.5292473,0.6544711
11393,9.55058,-1.0474566
11394,13.904719,-0.28004834
11395,-6.8252063,-6.8078604
11396,-4.439039,6.736456
11397,8.950544,-0.053093676
11398,1.1142955,-1.2440773
11399,4.455424,2.1776543
11400,-3.789012,3.400473
11401,2.8512638,5.3730903
11402,-2.5144372,-2.486413
11403,11.357643,-0.24126329
11404,-6.9470105,-8.795273
11405,6.3894563,0.41964516
11406,-1.1926748,-3.2850785
11407,-4.448974,-4.9365854
11408,-6.828469,9.896916
11409,4.7462087,2.985368
11410,-0.87470543,-2.2730293
11411,-7.6646743,10.4725685
11412,-9.748351,11.162504
11413,-7.766807,7.5844064
11414,-0.5473936,-5.025684
11415,-7.318789,-9.22243
11416,-6.540101,-7.672836
11417,-11.44739,14.628256
11418,-7.1588693,7.3922906
11419,-4.235284,-5.6355443
11420,3.1842303,3.928205
11421,-3.3958132,-5.3395853
11422,3.4238555,1.5060045
11423,-3.745315,-6.3584833
11424,-1.2353729,7.1399508
11425,12.426972,-1.29231
11426,-6.3510795,-9.662546
11427,4.254084,2.89127
11428,3.5433002,4.787774
11429,6.095979,1.6865783
11430,1.7831937,-1.9317127
11431,-0.12826352,-2.3474157
11432,-2.0354457,-3.7042902
11433,7.1208563,2.2023134
11434,4.0984693,1.9825996
11435,-5.797224,-7.5883384
11436,1.2817161,-3.1938925
11437,-7.386698,5.7707496
11438,7.9335127,-0.24108143
11439,-9.450693,10.973115
11440,-5.2093325,-5.9022703
11441,-4.975842,-6.635548
11442,8.299826,-1.4267251
11443,-8.73205,8.259565
11444,-11.227731,14.651138
11445,0.08553521,-2.771107
11446,-3.8329592,-4.2598233
11447,8.869592,0.056665324
11448,2.9802446,3.9997509
11449,0.4292067,-3.9381487
11450,3.98232,1.5413892
11451,-6.014402,4.998409
11452,-1.0100106,-1.836332
11453,-0.54764915,-3.4991186
11454,4.3364687,4.9865513
11455,1.047647,-1.4609996
11456,-0.29106617,-2.7152605
11457,8.4939575,-0.94045126
11458,4.2712927,2.9420779
11459,-7.1229753,-9.570586
11460,0.5404439,-3.3585894
11461,-10.837138,15.147941
11462,0.44778106,-1.4076996
11463,6.719734,1.8676983
11464,-7.796052,-6.9798207
11465,0.47942126,-2.5723746
11466,3.831858,2.46714
11467,-2.3561985,5.089444
11468,-1.1635729,-3.3127549
11469,-9.907041,15.731674
11470,0.36906266,-3.8388724
11471,-5.001443,7.8200135
11472,6.2260613,0.021878172
11473,10.198334,-0.49444073
11474,-4.8942785,7.2512536
11475,-7.1121097,-8.927634
11476,6.3215103,1.7919633
11477,-7.244856,-8.996087
11478,0.8234302,-3.979524
11479,-3.8408775,-2.9903507
11480,12.403916,0.68702745
11481,-6.517586,10.811815
11482,5.569492,5.115609
11483,3.8313003,0.26674
11484,-4.806561,-5.194238
11485,-1.5404055,-4.0013413
11486,-6.688082,-9.0797
11487,-0.8531251,-3.9772532
11488,-8.102434,6.1699634
11489,-3.955273,-5.670337
11490,-0.52820843,-3.0527053
11491,-4.6753683,10.3544035
11492,-7.4038296,8.625787
11493,0.079705894,-4.3365126
11494,1.037862,-2.4326441
11495,2.0722456,-1.6700057
11496,-6.2815347,-8.434295
11497,4.0717173,2.782601
11498,-6.812252,9.060352
11499,-6.520004,-5.5233307
11500,0.7335084,-0.79744136
11501,1.0116212,-4.385342
11502,3.776189,3.9432375
11503,2.8534677,3.4526203
11504,3.0392241,1.9750539
11505,-8.333685,-7.5028677
11506,0.03505853,-3.932837
11507,2.035137,5.382908
11508,-6.943436,-8.80378
11509,-7.0695944,-8.384949
11510,0.44379467,-2.9175622
11511,7.316624,0.5231369
11512,0.06099876,2.285377
11513,-7.6077027,-10.509159
11514,-1.0113511,-4.2540994
11515,10.904741,-0.21579376
11516,-1.0447286,-4.810388
11517,4.3159385,-0.5571846
11518,-7.016582,10.003351
11519,-0.006606263,-3.7832773
11520,9.420676,0.87897265
11521,-5.4636536,7.8885436
11522,-4.8931966,-6.924609
11523,-6.1742144,6.9480834
11524,2.4806292,0.60952026
11525,-10.903079,11.59372
11526,-0.2824196,-3.474786
11527,2.6602275,2.7383232
11528,-0.03300932,-3.5803897
11529,-1.316315,-3.252288
11530,9.594461,0.06485404
11531,2.1121879,1.6550918
11532,-0.085482344,-3.711446
11533,4.3984203,3.8497248
11534,-4.624265,-6.1338296
11535,8.025611,0.25180286
11536,-7.5163746,-9.827622
11537,-7.7471204,7.7049804
11538,-5.0704494,-6.4660425
11539,-1.8918566,-4.663348
11540,9.983906,-0.97631365
11541,-6.945506,-8.920552
11542,-2.4687798,5.5675435
11543,-0.053463284,-4.210977
11544,-7.271542,-6.1050944
11545,-4.523712,8.621614
11546,0.2248244,2.3605766
11547,-4.6781516,-7.7541595
11548,0.30006337,-2.0460358
11549,-0.17867413,-3.0063677
11550,-7.596172,-8.926797
11551,1.6123149,-3.4240842
11552,-0.76785004,-3.2514684
11553,2.048339,1.0651386
11554,7.810436,-1.2681172
11555,-7.4944434,9.681535
11556,-3.6817214,5.1800394
11557,-6.7358365,8.995019
11558,1.8643962,-2.8882198
11559,-7.558271,8.848631
11560,3.9465256,1.5486197
11561,-0.3660411,-3.4213078
11562,2.2582374,2.3412452
11563,0.5255147,-2.0725543
11564,-6.4274163,-7.583715
11565,5.430695,0.0090481
11566,-7.0674543,-7.8924313
11567,0.23066321,-4.312838
11568,-5.4217167,4.0592337
11569,7.179039,1.3214525
11570,6.6983624,1.6067458
11571,-5.00168,3.286915
11572,-0.2678867,-4.0086894
11573,7.363604,-0.9637894
11574,-6.8052235,-8.856649
11575,1.4223626,0.70033485
11576,6.5530787,1.0790004
11577,4.6082516,4.154421
11578,-1.8831061,-3.9333317
11579,-6.5953765,8.370164
11580,8.867599,1.6130668
11581,7.663089,0.85399413
11582,-1.1156968,-2.6215029
11583,-4.702694,8.246603
11584,-1.0931534,-4.1658154
11585,4.354991,5.4239635
11586,-8.233723,-9.070982
11587,8.517921,0.2676381
11588,3.9585834,5.3142047
11589,-8.222044,10.119181
11590,9.242923,-1.0633922
11591,3.7877119,5.778448
11592,1.1865683,-2.3758192
11593,-5.989245,6.473582
11594,3.4709654,3.4917016
11595,1.0242645,1.7444305
11596,7.7602367,0.5123557
11597,12.525213,-0.38505155
11598,-5.997311,-7.0365148
11599,3.5127187,3.5557685
11600,-0.5947865,-4.233937
11601,-0.9855818,-4.49066
11602,-7.109318,-7.789507
11603,-7.3523765,8.695811
11604,8.505946,0.40055242
11605,5.03765,4.152048
11606,3.0371854,0.3404626
11607,-7.950684,9.314142
11608,-8.843728,10.809329
11609,-7.7034645,4.6778874
11610,4.0166855,2.293205
11611,4.0415125,4.3723536
11612,10.069674,-0.28895876
11613,-8.752758,13.773042
11614,-4.428204,-5.3976393
11615,-7.407989,-8.811679
11616,-7.9108553,8.698259
11617,-5.911505,-7.2007217
11618,-7.5263824,-7.749304
11619,4.7791095,4.065205
11620,2.751361,2.5828686
11621,4.559249,5.0898905
11622,3.3103416,4.6961856
11623,2.5432575,1.8526711
11624,7.3708777,0.67789674
11625,-8.877886,10.649809
11626,-0.17036575,5.3837757
11627,-6.1971197,-7.8109736
11628,-7.3391976,9.595644
11629,7.972078,0.24097046
11630,-7.6436214,11.026476
11631,6.531968,-0.8526413
11632,-6.577691,-8.294525
11633,-4.772197,-5.974545
11634,0.9295841,-1.1306272
11635,-6.1983743,7.4033403
11636,-7.200109,8.141993
11637,-0.41261777,-2.8112106
11638,1.8763113,3.1455798
11639,-2.070419,4.6864076
11640,-0.58072126,-4.7852044
11641,-5.5631027,3.396322
11642,-0.21506359,-3.5385454
11643,1.8754797,2.285265
11644,0.5900402,-3.6730125
11645,-0.9427977,-3.798425
11646,-0.016494263,1.8066707
11647,-7.1022673,8.235452
11648,-5.1267276,-6.8111486
11649,-6.027532,8.451751
11650,6.429543,-0.40101278
11651,6.139198,0.032872565
11652,6.8011966,2.0600615
11653,4.3141985,-0.10523106
11654,-0.33468887,-5.315373
11655,-4.022293,4.783284
11656,10.979713,-1.3537246
11657,0.113634,-3.52732
11658,-4.280094,4.2415147
11659,4.6409273,4.1668196
11660,1.1872135,-2.6883593
11661,7.892862,0.51817906
11662,2.0919216,1.9604185
11663,-6.000018,2.3079722
11664,-6.927025,8.411524
11665,-8.026973,10.2606
11666,-7.4903283,-9.5141325
11667,-1.3652027,-2.127427
11668,7.219469,0.21004146
11669,5.094685,1.4805896
11670,3.6978946,1.747515
11671,-2.5959888,-4.20167
11672,1.3098873,-2.172574
11673,-6.449609,-7.296198
11674,3.3748362,2.9796724
11675,6.4038415,-0.34057665
11676,-6.2317514,2.1412194
11677,-1.1559786,-3.6177657
11678,8.193893,-0.7138798
11679,-0.8119362,-4.326733
11680,-6.4272056,7.977953
11681,4.6669006,-2.8568277
11682,-0.35415238,-4.08554
11683,5.527467,0.15233447
11684,-6.6866426,-8.197078
11685,-8.8292675,11.93223
11686,-4.3720202,-5.3390923
11687,3.6933992,2.5495696
11688,-7.2748437,7.424813
11689,0.87335896,-2.336483
11690,0.5233027,-2.110231
11691,3.3677049,3.4074345
11692,2.2541099,1.0980191
11693,-4.631768,4.470183
11694,3.2679179,6.8386803
11695,2.4254262,3.1156428
11696,-7.140651,-8.870674
11697,1.4216346,6.802045
11698,-4.675389,6.9034724
11699,2.17154,6.8994236
11700,4.9216156,2.9511397
11701,11.246125,-1.5181795
11702,4.615309,4.1181827
11703,10.385365,-1.2108482
11704,-6.4248276,-8.44915
11705,3.3358145,3.505903
11706,-6.478206,7.2506933
11707,-6.701267,-8.363837
11708,-6.135613,3.4378736
11709,10.35278,-1.3890339
11710,-5.3922195,-7.076043
11711,-5.0835013,-6.5678544
11712,-1.0448674,-3.7469492
11713,0.030623542,-3.6540515
11714,-6.3354654,-8.353631
11715,0.36927986,-1.77779
11716,1.8515761,1.971291
11717,-6.778783,-4.736053
11718,9.924502,-0.5156591
11719,9.553069,-0.078229986
11720,-7.2955527,8.740162
11721,14.369463,-0.34231138
11722,-8.390405,-10.360929
11723,-4.661598,-4.9246593
11724,-7.539097,10.314228
11725,-5.456267,-4.879554
11726,3.713933,4.510422
11727,3.4114285,0.88019615
11728,7.930812,-0.48873213
11729,-0.48600653,-1.7419039
11730,-1.2654127,-3.1714292
11731,3.64021,1.2004505
11732,1.7556862,-3.7150533
11733,-10.299135,14.5248575
11734,6.92432,2.6075795
11735,4.3607373,1.7932297
11736,-5.6426573,-8.362537
11737,-1.5150741,-1.7172774
11738,0.39234307,-2.5765672
11739,11.452367,0.10656336
11740,9.401597,0.250215
11741,4.2832265,2.474072
11742,-4.140987,-6.8757677
11743,4.0146966,1.9983041
11744,8.773546,0.5600458
11745,-2.8935494,6.851404
11746,6.5326595,0.9678992
11747,-7.598801,-10.722789
11748,-9.045432,11.364036
11749,1.8009175,-4.8620105
11750,-2.032189,-5.2590837
11751,8.6127405,-0.82278764
11752,-8.5082035,11.055235
11753,1.51332,-2.3900795
11754,-5.863225,9.494862
11755,9.151612,-0.59631276
11756,0.02358021,-3.7982228
11757,-6.304124,-7.2575774
11758,-7.0768204,-8.666232
11759,-6.0427876,-6.565519
11760,-0.27469355,-1.8193195
11761,-4.438992,-6.219085
11762,6.2829876,-0.038273666
11763,-6.558316,-6.2257442
11764,-10.010194,11.609319
11765,4.2509837,5.099209
11766,-6.4986067,5.6164575
11767,3.495131,6.292879
11768,7.9255075,-0.7025389
11769,-5.555176,-4.326589
11770,-5.6754394,7.2260494
11771,-7.0603714,-9.60208
11772,-5.001487,-5.947878
11773,0.21891022,-4.96344
11774,0.9212317,-2.0564582
11775,8.111269,0.18960865
11776,0.5417139,2.3827198
11777,-0.5047902,-5.2279615
11778,8.188784,0.8314845
11779,-6.536578,-7.548625
11780,-4.1049957,-7.17144
11781,4.1039987,1.8295007
11782,-6.468822,-7.945834
11783,-4.942855,9.488355
11784,-5.2417316,-7.8536987
11785,11.238198,-0.4792946
11786,-6.612261,-9.354006
11787,-2.337115,-5.100963
11788,-2.3214538,3.7683184
11789,-5.841256,5.4525743
11790,3.203666,5.0113397
11791,-4.434807,-6.8497834
11792,11.391499,-0.06761056
11793,-6.9149804,10.000171
11794,-0.5737076,5.6434603
11795,7.0031633,0.49627218
11796,3.0792887,5.0450153
11797,-9.3004265,11.073557
11798,2.4085457,5.0455174
11799,-7.3739944,-8.845668
11800,0.6426975,-3.4776077
11801,-2.9480064,-2.2231848
11802,-6.082073,-8.678549
11803,2.5780754,1.081757
11804,6.4528704,0.65092057
11805,-5.821822,-7.600232
11806,-6.6905823,-8.341725
11807,-0.067264505,-4.5789204
11808,-1.9630399,-5.020332
11809,2.2130225,0.7051756
11810,7.2595057,-0.74249107
11811,9.819999,0.867377
11812,-7.151853,-9.645538
11813,-7.34349,-7.427278
11814,-8.472523,9.826216
11815,-4.554748,2.8294013
11816,4.015281,3.3828046
11817,4.0960927,4.4722466
11818,7.164419,-0.31913927
11819,-4.2510195,-6.8192997
11820,-1.2242562,-2.8238704
11821,-1.1277752,-2.629989
11822,11.27709,-0.6165925
11823,11.134258,-0.26260024
11824,3.7068715,1.0854052
11825,-0.8461624,-2.2878866
11826,4.3522387,4.654886
11827,4.4108567,4.706508
11828,2.281698,-2.4628384
11829,0.8321838,-4.4383807
11830,8.352119,-0.21490678
11831,-6.118536,-8.600409
11832,-2.549529,-4.264563
11833,8.066647,1.54768
11834,3.7631083,1.3937147
11835,-1.1664629,-3.3960624
11836,4.4679184,4.203183
11837,-2.912845,-4.0751686
11838,-7.6153955,-9.837983
11839,-6.28319,10.336491
11840,9.637201,0.8574867
11841,2.4932885,4.204345
11842,0.30243674,-1.6918759
11843,-5.4603667,-5.8514314
11844,3.1572556,3.951742
11845,6.544289,-1.4290162
11846,-5.973401,-4.2571096
11847,2.6953428,2.26541
11848,2.794944,1.8451124
11849,-2.9024243,-3.495793
11850,3.489105,1.281417
11851,-6.5824003,-8.113897
11852,1.2681029,-0.9037667
11853,-5.9026523,-7.3362775
11854,-5.711084,-8.151752
11855,-0.33873853,2.6463423
11856,2.4157948,3.2287755
11857,0.42593783,-0.7032695
11858,-5.414574,-7.255588
11859,-0.4925067,-4.6361103
11860,0.8207294,-3.0309613
11861,9.49687,0.048648775
11862,-8.420697,6.485082
11863,2.4043882,1.0549612
11864,-5.4262,-4.644491
11865,8.361939,0.67672604
11866,2.25819,5.322491
11867,9.210967,-0.6889392
11868,11.14441,-1.2718496
11869,2.4417102,4.662138
11870,8.815969,0.08335395
11871,-6.909576,5.1652327
11872,8.044845,-0.48233363
11873,-0.087402806,4.820959
11874,4.401348,5.116723
11875,7.6439524,-0.9707997
11876,10.122067,-0.22624145
11877,-0.34873623,-4.227404
11878,3.8611312,4.221759
11879,9.589164,-0.12328778
11880,-0.044735473,-2.3859553
11881,3.3966222,2.9423153
11882,-0.065299086,-4.3435154
11883,-9.139433,10.666081
11884,8.922556,-0.4578773
11885,-4.943243,-8.339285
11886,-6.2566533,6.570842
11887,-8.666218,8.032649
11888,-8.294491,10.823901
11889,-4.4259505,-5.6964993
11890,-9.209897,10.955759
11891,-6.4412475,4.3185134
11892,1.8511523,3.3107915
11893,0.7927952,-0.41117024
11894,5.507336,1.4619143
11895,0.41493854,-3.7967064
11896,11.156718,0.69887257
11897,4.1649365,0.6274079
11898,4.8816643,5.8693423
11899,3.6476917,4.2215195
11900,7.976539,-0.0035427597
11901,3.834815,4.4006214
11902,2.6290133,-2.5575182
11903,10.109463,-0.44162494
11904,3.8116214,2.8506675
11905,0.040545914,4.747867
11906,4.62845,4.5838027
11907,-0.25507516,-4.2441754
11908,4.4088655,2.3737507
11909,2.165029,-3.175381
11910,-5.6360264,-6.9814606
11911,2.446554,4.040384
11912,7.553198,0.85266656
11913,3.035031,1.9094299
11914,2.9109097,4.5926948
11915,-4.829741,-7.357978
11916,-0.116570145,-3.1463811
11917,-5.476078,-8.100405
11918,8.10186,0.06681323
11919,-0.4354468,-5.3353734
11920,8.816588,-0.48354593
11921,-7.9716573,9.502828
11922,6.8010097,2.357797
11923,9.378897,-0.1672526
11924,-6.7198997,6.5390477
11925,4.014281,3.3265014
11926,4.6223536,0.93902236
11927,-5.1601024,-8.145553
11928,-7.5158997,-9.374419
11929,-2.2058704,-4.4162836
11930,-7.8241525,-10.13671
11931,-4.906513,6.539155
11932,12.765843,-0.110306114
11933,-6.9273367,6.816552
11934,-8.501226,12.560958
11935,-6.573083,-7.3958635
11936,1.6266534,-3.8711424
11937,9.991741,-1.5868522
11938,-2.4637454,-3.6779516
11939,8.631005,-1.4550679
11940,-0.03907983,-4.3593364
11941,-5.319065,-5.089786
11942,1.6509975,-0.29933813
11943,-5.9698853,-7.5956683
11944,4.5144944,4.5924263
11945,6.2990127,-0.08371043
11946,3.5911925,5.686643
11947,-3.0924318,-5.407806
11948,-5.566354,-6.758587
11949,-3.491435,3.860738
11950,-5.397124,0.080960765
11951,-6.714519,-9.9631605
11952,-3.9369779,-4.3938217
11953,1.0500883,-3.0962188
11954,-0.51717025,-2.9936554
11955,-0.6581268,4.2558856
11956,-4.602569,6.3544664
11957,-7.4065857,-8.641035
11958,-0.88963467,-4.2732735
11959,3.162141,3.1561484
11960,-9.099844,9.114379
11961,-5.673169,-7.5872345
11962,0.526135,-4.5064754
11963,4.1738844,3.1464
11964,4.13161,4.3214507
11965,-4.770154,-6.422691
11966,-7.28357,5.835175
11967,3.904248,2.2597065
11968,-7.4022055,9.702753
11969,1.1378535,-2.0392976
11970,-8.056973,11.1433325
11971,6.82229,0.61325854
11972,0.47130466,0.41951492
11973,-1.0497098,-4.698209
11974,-6.128983,-7.0659437
11975,-0.97993094,-1.146766
11976,1.6380001,-1.4131607
11977,-5.971885,-8.359213
11978,0.41067645,-2.497969
11979,-5.641847,6.362152
11980,-1.5398743,-1.7312826
11981,-3.3796294,-3.9222672
11982,-2.220064,-4.176794
11983,1.0583122,-4.9115667
11984,3.943508,2.6846542
11985,7.8408475,0.21820167
11986,-8.014498,5.8562193
11987,0.101368345,-2.653015
11988,3.4566076,4.4816446
11989,-11.103652,16.966892
11990,0.052727148,-2.5897143
11991,6.733872,1.068436
11992,3.6347709,3.4151447
11993,8.11653,-0.14477482
11994,1.2305357,-1.8719155
11995,-6.2406588,10.05396
11996,-1.1820568,-4.974185
11997,5.518746,2.0155838
11998,-8.698346,10.717233
11999,-0.38460025,-2.9857543
12000,-5.3977885,-6.579044
12001,6.8033166,0.5833033
12002,-0.7503651,-3.721414
12003,-0.22652969,-0.21137296
12004,-7.4140234,-9.983577
12005,3.498901,4.1648865
12006,-7.636059,9.284994
12007,-1.7416812,-4.862085
12008,-6.0195236,-8.0886965
12009,-0.25384378,-3.319096
12010,2.9672396,1.3502479
12011,-0.02601447,-1.0274187
12012,0.8552837,-1.731666
12013,-1.8866496,-3.8483353
12014,5.1987524,3.6560295
12015,1.3732429,3.8316536
12016,6.3460307,0.016597861
12017,2.3341632,1.8878182
12018,-3.7114418,-5.043458
12019,7.3237514,-0.51515174
12020,1.0546933,-3.1352932
12021,7.204505,1.0930116
12022,0.3908038,-4.935332
12023,-6.1358566,6.8656135
12024,8.384316,-0.011815963
12025,-1.2227138,-4.4382052
12026,0.18806355,-1.047507
12027,-5.219096,-7.6806483
12028,-2.466114,-5.551844
12029,0.38844198,-2.5118127
12030,-7.0238776,7.8080697
12031,13.456581,0.042842034
12032,-4.3764725,1.845816
12033,-7.051452,-9.958952
12034,6.2005405,0.82592833
12035,3.4337869,1.6914315
12036,0.9457117,-3.070335
12037,2.147316,1.250023
12038,-7.779615,-9.865674
12039,0.83333313,-4.122298
12040,-9.834261,12.012534
12041,3.2648656,3.1217284
12042,9.606126,-0.3223525
12043,-1.5454348,-2.6216593
12044,-10.289289,11.326242
12045,1.0961145,-3.034524
12046,-6.0277367,-5.7069817
12047,-5.7735934,4.280739
12048,4.5394936,3.656538
12049,3.9823592,2.6436896
12050,2.7974126,4.5611634
12051,-5.328392,7.60571
12052,9.519649,-0.5923437
12053,-2.5741386,-3.7874637
12054,-7.4945326,-7.4026446
12055,-4.868775,-6.20653
12056,-4.367495,-6.149586
12057,1.6780419,3.7607398
12058,-5.3221436,-6.216474
12059,-7.1032863,8.509624
12060,-0.13184735,-2.4438002
12061,-7.1321635,-8.830463
12062,-1.9044169,-4.0743027
12063,-2.6440525,-4.102528
12064,-5.3585286,6.6974936
12065,-7.8055,10.853838
12066,-4.746115,4.950402
12067,-4.2791834,-5.941628
12068,7.1798882,-0.6146569
12069,-6.0406413,-7.4496746
12070,0.3501484,-2.6471124
12071,-5.0809107,5.486481
12072,-1.4321265,-3.0605874
12073,-6.531592,6.515352
12074,1.3151143,-3.2289743
12075,1.2108982,-2.0598948
12076,8.980247,-1.8846496
12077,-0.664445,-2.4435759
12078,-6.8107324,-9.32497
12079,-7.2124457,-8.432337
12080,1.532707,3.2577713
12081,-0.7246861,-3.7620544
12082,-0.377842,-3.8606694
12083,-7.2470756,8.54753
12084,6.82296,-0.012153817
12085,3.2454245,5.1686144
12086,-4.4537473,-5.9632387
12087,-5.5582595,-6.1073403
12088,-6.4479785,10.534806
12089,4.4932523,3.355869
12090,1.2177669,-1.2150413
12091,2.847889,-1.6390079
12092,-5.8526173,-6.318205
12093,-8.572816,8.799903
12094,6.968993,-2.705885
12095,10.374671,0.35272598
12096,1.8283018,3.8192015
12097,-6.8626866,-6.584503
12098,4.8009577,6.437248
12099,-1.1815833,-3.5729048
12100,-0.31617597,-3.2352924
12101,-6.784816,-8.705192
12102,3.3652582,0.86763734
12103,-0.41373426,-4.2985
12104,-5.6587353,-5.842087
12105,-0.002997693,-4.1366563
12106,-4.679707,-2.8111126
12107,-6.2145205,7.190211
12108,8.271618,-2.3487597
12109,-6.047074,-7.1135364
12110,4.023682,3.9483984
12111,-5.3912935,-7.1804533
12112,9.568781,-0.9351997
12113,2.3458607,2.0669253
12114,8.537532,0.69475937
12115,0.3523322,-1.5505548
12116,-6.7458577,-8.057907
12117,4.471729,4.2702456
12118,-5.528565,-6.233782
12119,1.0346916,-2.1487944
12120,-4.143797,-6.7369213
12121,3.3737788,2.1736982
12122,-1.214487,-3.1392162
12123,2.2960896,2.1943235
12124,-8.065335,-9.413072
12125,1.3824961,-2.9750693
12126,7.189587,0.9530521
12127,10.199555,-1.3826363
12128,10.091941,1.8935603
12129,3.9008377,3.7021956
12130,-7.147378,8.846748
12131,3.7570264,2.759578
12132,6.8887553,0.6257464
12133,2.9259539,2.2577775
12134,7.8740563,1.0043726
12135,-5.4524293,-7.136772
12136,-5.845687,5.1647267
12137,2.7091398,0.088066384
12138,11.095194,1.0445015
12139,4.924745,3.4083328
12140,-6.8138123,-6.04817
12141,-1.8470199,-0.6748327
12142,7.00203,1.8393327
12143,3.056198,5.0287585
12144,-4.830478,-6.9143133
12145,3.32946,3.2441266
12146,8.2839575,-1.4723858
12147,2.4523728,-2.8144019
12148,0.12566093,-4.7998652
12149,7.370052,-2.010535
12150,-6.947191,-8.674532
12151,-8.013954,6.619045
12152,-3.9202285,-2.546883
12153,3.9070635,4.120531
12154,4.5680137,2.4828036
12155,0.8465007,-3.961348
12156,3.5897973,3.0256314
12157,-0.72998947,-2.9507396
12158,-5.8883457,-6.988995
12159,7.781053,1.2414607
12160,8.608068,-1.6094723
12161,9.842143,-0.4523333
12162,-4.5897074,-5.978311
12163,-6.1786323,-6.859326
12164,-5.221721,-7.2868605
12165,4.541271,3.4096134
12166,0.056322157,-4.44121
12167,4.3388596,4.838235
12168,-5.3530455,-4.626199
12169,0.72449017,-3.2351673
12170,-0.62538713,-2.4836292
12171,11.503024,0.40523392
12172,3.308107,3.094968
12173,2.0283105,0.61381924
12174,-8.237604,10.36179
12175,-6.1442084,5.9217987
12176,4.70972,2.773773
12177,-0.35586342,-3.2119262
12178,-0.47544336,-3.4175856
12179,3.7696586,1.4862443
12180,0.22450934,-3.4813354
12181,-5.201271,5.2547455
12182,3.113998,-0.091017306
12183,5.9109907,-0.8270364
12184,-9.068054,9.454546
12185,-6.0379725,3.9599345
12186,-6.0437174,6.7192006
12187,-2.0186982,-1.803347
12188,1.1682205,1.4547049
12189,10.093928,-0.92561513
12190,11.337462,-0.9709661
12191,-9.041821,10.877886
12192,4.4529314,-1.9275525
12193,-8.52648,9.85954
12194,-7.2721486,9.701849
12195,2.523683,2.0223181
12196,-4.925814,-6.4116096
12197,-1.6978915,-1.4049081
12198,-2.6353853,-5.502868
12199,-0.6600909,-2.4312198
12200,0.10698782,-2.6070108
12201,-0.8338198,-3.4387653
12202,0.41948804,-2.9323103
12203,3.2778738,0.3671339
12204,-7.8090215,-9.312118
12205,0.83774686,-3.263692
12206,3.76782,2.3455381
12207,-1.4492714,-0.5506447
12208,3.7709045,1.2590603
12209,0.7702408,1.3346063
12210,1.2731653,-4.0826626
12211,9.86667,0.8837856
12212,-1.8314787,-5.711709
12213,0.09008481,-3.462137
12214,-6.4487047,8.956073
12215,-0.050918724,-4.1110573
12216,14.188526,0.22834428
12217,-6.272431,-8.346884
12218,-6.1635737,-7.903752
12219,3.9865007,-1.8829525
12220,0.4369718,-4.0900965
12221,2.6251607,4.9416113
12222,-8.01766,9.791733
12223,11.1263275,-1.1389122
12224,-7.4018946,-9.922538
12225,2.6838944,2.3546407
12226,4.286154,3.7758904
12227,-1.1511542,-6.0207453
12228,4.9134097,4.1037774
12229,-5.490655,-7.967259
12230,2.9422078,3.6656427
12231,3.6636467,5.5602193
12232,-5.098888,-7.224384
12233,3.474623,2.8548012
12234,-9.97983,12.954621
12235,-7.0312777,-10.911579
12236,-6.539662,-8.115193
12237,1.1329402,0.24303265
12238,2.878496,2.4589329
12239,0.05974847,-4.3800917
12240,1.8060303,5.0533156
12241,-9.168007,10.281005
12242,-6.703089,7.615269
12243,-3.2239623,0.8104414
12244,-6.190744,-7.2323017
12245,2.4591227,4.522579
12246,-1.1325672,-3.8408039
12247,10.636878,0.40233108
12248,-5.6907983,-0.13096212
12249,7.5999537,0.47978637
12250,-1.5385398,-2.5286949
12251,-4.812467,-5.5889897
12252,4.056266,2.345997
12253,11.221602,-1.5009772
12254,2.9346015,-3.303327
12255,4.793031,1.4369442
12256,-0.498306,-2.672611
12257,-5.1344585,-4.641422
12258,11.032517,0.088027164
12259,3.445856,4.293869
12260,-0.42056814,-3.6474104
12261,-4.5580945,-6.3154597
12262,-4.8806424,5.744839
12263,-6.142323,9.716829
12264,-11.006607,12.94378
12265,-1.5001585,-2.7150536
12266,0.18974936,-3.490383
12267,4.1870394,1.3047845
12268,7.850509,-0.7708277
12269,-0.74716294,-3.5302632
12270,-1.0843152,-1.2384359
12271,12.377875,-0.5306859
12272,0.061286256,-1.9100133
12273,-8.8153515,8.99072
12274,7.4543633,1.255842
12275,4.318049,2.484757
12276,-3.419144,-4.573722
12277,-6.9066687,5.708692
12278,-2.6617484,-5.9491096
12279,3.5076346,2.6354623
12280,-7.5409327,-7.9089856
12281,-6.3303947,-9.105702
12282,4.064506,1.8158796
12283,-5.937936,6.399377
12284,-6.028104,-8.821818
12285,-6.0513678,-6.6871095
12286,0.40528077,5.578957
12287,1.7222289,-3.8240166
12288,5.155361,2.715118
12289,-7.0392118,-9.012567
12290,-7.3835425,3.8484128
12291,-7.119669,-7.5600142
